inbound_id,outbound_id,tail,inbound_date,inbound_flight,inbound_origin,outbound_date,outbound_flight,outbound_origin,outbound_destination,actual_inbound_arrival_utc,actual_outbound_departure_utc,actual_ground_gap_minutes,scheduled_outbound_departure_utc,remaining_minutes_at_arrival,outbound_departure_delay_minutes,outbound_delay_ge_15,gap_band,has_next_observed,feb_outbound,december_predecessor,accepted,primary_reason,warnings,short_turn
2024-01_reporting.csv:26138,2024-01_reporting.csv:26134,N778RH,2024-01-02,4092,ROC,2024-01-02,3606,ORD,SGF,2024-01-02T18:37:00+00:00,2024-01-02T19:39:00+00:00,62.0,2024-01-02T19:43:00+00:00,66.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26140,2024-01_reporting.csv:26143,N779RN,2024-01-02,3679,BWI,2024-01-02,3788,ORD,EWR,2024-01-02T18:38:00+00:00,2024-01-02T20:07:00+00:00,89.0,2024-01-02T20:10:00+00:00,92.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26142,2024-01_reporting.csv:26139,N779RN,2024-01-02,3788,EWR,2024-01-02,3313,ORD,GRR,2024-01-03T01:42:00+00:00,2024-01-03T02:55:00+00:00,73.0,2024-01-03T02:56:00+00:00,74.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26144,2024-01_reporting.csv:26141,N779RN,2024-01-02,3835,GRB,2024-01-02,3679,ORD,BWI,2024-01-02T13:18:00+00:00,2024-01-02T14:35:00+00:00,77.0,2024-01-02T14:21:00+00:00,63.0,14.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26153,2024-01_reporting.csv:26152,N809MD,2024-01-02,3430,BUF,2024-01-02,3362,ORD,SGF,2024-01-03T00:30:00+00:00,2024-01-03T01:18:00+00:00,48.0,2024-01-03T01:25:00+00:00,55.0,-7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26155,2024-01_reporting.csv:26157,N809MD,2024-01-02,3826,CVG,2024-01-02,3866,ORD,BNA,2024-01-02T15:20:00+00:00,2024-01-02T16:02:00+00:00,42.0,2024-01-02T15:55:00+00:00,35.0,7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26156,2024-01_reporting.csv:26154,N809MD,2024-01-02,3866,BNA,2024-01-02,3430,ORD,BUF,2024-01-02T19:36:00+00:00,2024-01-02T20:48:00+00:00,72.0,2024-01-02T20:50:00+00:00,74.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26169,2024-01_reporting.csv:26168,N868RW,2024-01-02,3780,CID,2024-01-02,3499,ORD,HPN,2024-01-02T23:42:00+00:00,2024-01-03T00:44:00+00:00,62.0,2024-01-03T00:41:00+00:00,59.0,3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26171,2024-01_reporting.csv:26170,N868RW,2024-01-02,3789,EWR,2024-01-02,3780,ORD,CID,2024-01-02T19:36:00+00:00,2024-01-02T20:42:00+00:00,66.0,2024-01-02T20:47:00+00:00,71.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26173,2024-01_reporting.csv:26172,N868RW,2024-01-02,4094,CVG,2024-01-02,3789,ORD,EWR,2024-01-02T13:43:00+00:00,2024-01-02T14:28:00+00:00,45.0,2024-01-02T14:30:00+00:00,47.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26174,2024-01_reporting.csv:26179,N873RW,2024-01-02,3319,EWR,2024-01-02,3775,ORD,BNA,2024-01-02T21:39:00+00:00,2024-01-02T22:21:00+00:00,42.0,2024-01-02T21:40:00+00:00,1.0,41.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26177,2024-01_reporting.csv:26175,N873RW,2024-01-02,3744,COU,2024-01-02,3374,ORD,EWR,2024-01-02T15:14:00+00:00,2024-01-02T16:03:00+00:00,49.0,2024-01-02T16:05:00+00:00,51.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26178,2024-01_reporting.csv:26176,N873RW,2024-01-02,3775,BNA,2024-01-02,3377,ORD,FAR,2024-01-03T02:10:00+00:00,2024-01-03T03:02:00+00:00,52.0,2024-01-03T02:46:00+00:00,36.0,16.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26181,2024-01_reporting.csv:26182,N874RW,2024-01-02,3317,IAH,2024-01-02,3830,ORD,GRB,2024-01-02T21:26:00+00:00,2024-01-02T22:34:00+00:00,68.0,2024-01-02T22:40:00+00:00,74.0,-6.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26183,2024-01_reporting.csv:26185,N874RW,2024-01-02,3834,GRB,2024-01-02,3945,ORD,MEM,2024-01-03T01:36:00+00:00,2024-01-03T02:27:00+00:00,51.0,2024-01-03T02:31:00+00:00,55.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:26184,2024-01_reporting.csv:26180,N874RW,2024-01-02,3942,CMH,2024-01-02,3315,ORD,IAH,2024-01-02T13:13:00+00:00,2024-01-02T14:30:00+00:00,77.0,2024-01-02T14:30:00+00:00,77.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44315,2024-01_reporting.csv:44314,N219NN,2024-01-03,3877,ELP,2024-01-03,3621,ORD,GSP,2024-01-03T23:41:00+00:00,2024-01-04T00:17:00+00:00,36.0,2024-01-04T00:20:00+00:00,39.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44383,2024-01_reporting.csv:44381,N233NN,2024-01-03,3710,GSP,2024-01-03,3703,ORD,BOS,2024-01-03T12:22:00+00:00,2024-01-03T13:15:00+00:00,53.0,2024-01-03T13:15:00+00:00,53.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44388,2024-01_reporting.csv:44387,N234JW,2024-01-03,3775,BNA,2024-01-03,3377,ORD,FAR,2024-01-04T01:16:00+00:00,2024-01-04T02:42:00+00:00,86.0,2024-01-04T02:46:00+00:00,90.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44390,2024-01_reporting.csv:44391,N234JW,2024-01-03,3826,CVG,2024-01-03,3845,ORD,RDU,2024-01-03T15:00:00+00:00,2024-01-03T16:02:00+00:00,62.0,2024-01-03T15:55:00+00:00,55.0,7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44392,2024-01_reporting.csv:44389,N234JW,2024-01-03,3845,RDU,2024-01-03,3775,ORD,BNA,2024-01-03T20:47:00+00:00,2024-01-03T21:38:00+00:00,51.0,2024-01-03T21:40:00+00:00,53.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44419,2024-01_reporting.csv:44422,N240NN,2024-01-03,3479,MCI,2024-01-03,3581,ORD,XNA,2024-01-03T18:47:00+00:00,2024-01-03T19:24:00+00:00,37.0,2024-01-03T19:15:00+00:00,28.0,9.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44421,2024-01_reporting.csv:44420,N240NN,2024-01-03,3530,TUL,2024-01-03,3479,ORD,MCI,2024-01-03T14:05:00+00:00,2024-01-03T14:40:00+00:00,35.0,2024-01-03T14:30:00+00:00,25.0,10.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44423,2024-01_reporting.csv:62581,N240NN,2024-01-03,3611,XNA,2024-01-04,3789,ORD,EWR,2024-01-03T23:32:00+00:00,2024-01-04T14:27:00+00:00,895.0,2024-01-04T14:30:00+00:00,898.0,-3.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:44542,2024-01_reporting.csv:44546,N261NN,2024-01-03,3317,IAH,2024-01-03,3821,ORD,IND,2024-01-03T21:44:00+00:00,2024-01-03T22:50:00+00:00,66.0,2024-01-03T22:52:00+00:00,68.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44544,2024-01_reporting.csv:44541,N261NN,2024-01-03,3656,LIT,2024-01-03,3315,ORD,IAH,2024-01-03T12:45:00+00:00,2024-01-03T14:29:00+00:00,104.0,2024-01-03T14:30:00+00:00,105.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44545,2024-01_reporting.csv:44543,N261NN,2024-01-03,3821,IND,2024-01-03,3360,ORD,OKC,2024-01-04T01:50:00+00:00,2024-01-04T02:29:00+00:00,39.0,2024-01-04T02:30:00+00:00,40.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44558,2024-01_reporting.csv:44561,N264NN,2024-01-03,3321,DSM,2024-01-03,3972,ORD,CVG,2024-01-03T23:11:00+00:00,2024-01-04T00:18:00+00:00,67.0,2024-01-04T00:22:00+00:00,71.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44560,2024-01_reporting.csv:44562,N264NN,2024-01-03,3673,GSO,2024-01-03,3973,ORD,TVC,2024-01-03T13:56:00+00:00,2024-01-03T15:51:00+00:00,115.0,2024-01-03T15:55:00+00:00,119.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44563,2024-01_reporting.csv:44559,N264NN,2024-01-03,3974,TVC,2024-01-03,3321,ORD,DSM,2024-01-03T19:24:00+00:00,2024-01-03T19:59:00+00:00,35.0,2024-01-03T19:37:00+00:00,13.0,22.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44570,2024-01_reporting.csv:44573,N266NN,2024-01-03,3418,AUS,2024-01-03,3648,ORD,GSO,2024-01-03T23:49:00+00:00,2024-01-04T00:36:00+00:00,47.0,2024-01-04T00:37:00+00:00,48.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44608,2024-01_reporting.csv:44611,N274NN,2024-01-03,3834,GRB,2024-01-03,3945,ORD,MEM,2024-01-04T01:15:00+00:00,2024-01-04T02:29:00+00:00,74.0,2024-01-04T02:31:00+00:00,76.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44609,2024-01_reporting.csv:44607,N274NN,2024-01-03,3866,BNA,2024-01-03,3830,ORD,GRB,2024-01-03T20:48:00+00:00,2024-01-03T22:36:00+00:00,108.0,2024-01-03T22:40:00+00:00,112.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44615,2024-01_reporting.csv:44612,N275NN,2024-01-03,3871,BOS,2024-01-03,3384,ORD,CMH,2024-01-03T23:15:00+00:00,2024-01-04T02:20:00+00:00,185.0,2024-01-04T02:15:00+00:00,180.0,5.0,False,"(180,360]",True,False,False,True,accepted,,False
2024-01_reporting.csv:44659,2024-01_reporting.csv:44658,N283NN,2024-01-03,3780,CID,2024-01-03,3578,ORD,XNA,2024-01-03T23:27:00+00:00,2024-01-04T00:30:00+00:00,63.0,2024-01-04T00:30:00+00:00,63.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44661,2024-01_reporting.csv:44660,N283NN,2024-01-03,3922,BHM,2024-01-03,3780,ORD,CID,2024-01-03T20:00:00+00:00,2024-01-03T20:40:00+00:00,40.0,2024-01-03T20:41:00+00:00,41.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44663,2024-01_reporting.csv:44662,N283NN,2024-01-03,3942,CMH,2024-01-03,3922,ORD,BHM,2024-01-03T13:28:00+00:00,2024-01-03T15:11:00+00:00,103.0,2024-01-03T15:14:00+00:00,106.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44771,2024-01_reporting.csv:44767,N312BT,2024-01-03,4094,CVG,2024-01-03,3322,ORD,AUS,2024-01-03T13:58:00+00:00,2024-01-03T14:33:00+00:00,35.0,2024-01-03T14:36:00+00:00,38.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44787,2024-01_reporting.csv:44792,N635RW,2024-01-03,3382,BDL,2024-01-03,3838,ORD,GRB,2024-01-04T00:58:00+00:00,2024-01-04T04:15:00+00:00,197.0,2024-01-04T03:00:00+00:00,122.0,75.0,True,"(180,360]",True,False,False,True,accepted,,False
2024-01_reporting.csv:44789,2024-01_reporting.csv:44791,N635RW,2024-01-03,3572,CMH,2024-01-03,3747,ORD,CMI,2024-01-03T15:39:00+00:00,2024-01-03T16:10:00+00:00,31.0,2024-01-03T15:55:00+00:00,16.0,15.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44790,2024-01_reporting.csv:44788,N635RW,2024-01-03,3746,CMI,2024-01-03,3382,ORD,BDL,2024-01-03T18:38:00+00:00,2024-01-03T19:30:00+00:00,52.0,2024-01-03T19:30:00+00:00,52.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44793,2024-01_reporting.csv:44797,N636RW,2024-01-03,3514,FAR,2024-01-03,4091,ORD,SYR,2024-01-03T20:26:00+00:00,2024-01-03T21:17:00+00:00,51.0,2024-01-03T20:42:00+00:00,16.0,35.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44795,2024-01_reporting.csv:44794,N636RW,2024-01-03,3740,SYR,2024-01-03,3514,ORD,FAR,2024-01-03T14:32:00+00:00,2024-01-03T15:45:00+00:00,73.0,2024-01-03T15:50:00+00:00,78.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44798,2024-01_reporting.csv:44796,N636RW,2024-01-03,4091,SYR,2024-01-03,3755,ORD,ICT,2024-01-04T01:23:00+00:00,2024-01-04T02:19:00+00:00,56.0,2024-01-04T02:19:00+00:00,56.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44799,2024-01_reporting.csv:44803,N637RW,2024-01-03,3413,DSM,2024-01-03,3670,ORD,TUL,2024-01-03T13:27:00+00:00,2024-01-03T14:14:00+00:00,47.0,2024-01-03T14:15:00+00:00,48.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44802,2024-01_reporting.csv:44800,N637RW,2024-01-03,3606,SGF,2024-01-03,3499,ORD,HPN,2024-01-03T23:35:00+00:00,2024-01-04T00:42:00+00:00,67.0,2024-01-04T00:41:00+00:00,66.0,1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44804,2024-01_reporting.csv:44801,N637RW,2024-01-03,3670,TUL,2024-01-03,3606,ORD,SGF,2024-01-03T18:47:00+00:00,2024-01-03T19:45:00+00:00,58.0,2024-01-03T19:43:00+00:00,56.0,2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44805,2024-01_reporting.csv:44808,N643RW,2024-01-03,3757,ICT,2024-01-03,4134,ORD,SYR,2024-01-03T13:30:00+00:00,2024-01-03T14:25:00+00:00,55.0,2024-01-03T14:25:00+00:00,55.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44806,2024-01_reporting.csv:81060,N643RW,2024-01-03,3788,EWR,2024-01-05,3479,ORD,MCI,2024-01-04T01:54:00+00:00,2024-01-05T14:29:00+00:00,2195.0,2024-01-05T14:30:00+00:00,2196.0,-1.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:44809,2024-01_reporting.csv:44807,N643RW,2024-01-03,4134,SYR,2024-01-03,3788,ORD,EWR,2024-01-03T19:25:00+00:00,2024-01-03T20:16:00+00:00,51.0,2024-01-03T20:10:00+00:00,45.0,6.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44818,2024-01_reporting.csv:44817,N761RW,2024-01-03,3770,ATW,2024-01-03,3745,ORD,COU,2024-01-03T23:27:00+00:00,2024-01-04T01:27:00+00:00,120.0,2024-01-04T01:30:00+00:00,123.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44820,2024-01_reporting.csv:44819,N761RW,2024-01-03,3789,EWR,2024-01-03,3770,ORD,ATW,2024-01-03T19:56:00+00:00,2024-01-03T20:57:00+00:00,61.0,2024-01-03T20:58:00+00:00,62.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44822,2024-01_reporting.csv:44821,N761RW,2024-01-03,3835,GRB,2024-01-03,3789,ORD,EWR,2024-01-03T13:36:00+00:00,2024-01-03T14:26:00+00:00,50.0,2024-01-03T14:30:00+00:00,54.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:44825,2024-01_reporting.csv:44823,N762DT,2024-01-03,3741,SDF,2024-01-03,3537,ORD,PVD,2024-01-03T23:42:00+00:00,2024-01-04T00:49:00+00:00,67.0,2024-01-04T00:50:00+00:00,68.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
